state,industry,gdp_millions_2025,jobs_thousands_2025,avg_pay_2025,source
Indiana,"Arts, entertainment & rec.",6063.6,42,47018,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Indiana,Accommodation & food svcs,14571.3,272,23975,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Indiana,Other services,12387.8,96,47084,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Indiana,Government,46133.3,400,60009,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Iowa,"Agriculture, forestry, fishing",15452.8,21,56687,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Iowa,Mining,342.7,2,74837,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Iowa,Utilities,3974.6,6,118740,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Iowa,Construction,12184.6,85,77677,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Iowa,Manufacturing,43980.0,216,76750,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Iowa,Wholesale trade,17114.1,67,87567,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Iowa,Retail trade,16696.5,173,36082,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Iowa,Transportation & warehousing,8824.2,63,59716,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Iowa,Information,7072.0,18,90066,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Iowa,Finance & insurance,42965.3,91,109927,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Iowa,"Real estate, rental & leasing",26353.3,15,62357,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Iowa,"Professional, sci & technical",10223.7,58,96449,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Iowa,Management of companies,4325.5,26,119656,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Iowa,Administrative & waste svcs,5650.1,60,52398,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Iowa,Educational services,2095.5,27,45501,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Iowa,Health care & social assist.,17591.5,196,57620,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Iowa,"Arts, entertainment & rec.",2278.7,22,24161,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Iowa,Accommodation & food svcs,6114.9,123,22618,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Iowa,Other services,5685.4,41,50316,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Iowa,Government,28184.8,250,62379,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Kansas,"Agriculture, forestry, fishing",8951.1,14,52478,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Kansas,Mining,1240.8,6,72669,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Kansas,Utilities,3793.7,6,118583,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Kansas,Construction,10696.6,73,76946,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Kansas,Manufacturing,36461.9,174,76360,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Kansas,Wholesale trade,16047.8,58,92758,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Kansas,Retail trade,15517.0,141,37072,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Kansas,Transportation & warehousing,9689.0,63,60927,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Kansas,Information,4914.8,17,95329,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Kansas,Finance & insurance,13333.2,58,104604,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Kansas,"Real estate, rental & leasing",31240.1,16,60254,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Kansas,"Professional, sci & technical",14717.8,79,98131,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Kansas,Management of companies,4573.5,22,143113,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Kansas,Administrative & waste svcs,7417.0,73,57169,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Kansas,Educational services,1416.0,15,46244,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Kansas,Health care & social assist.,19321.7,200,60418,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Kansas,"Arts, entertainment & rec.",1326.6,19,27186,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Kansas,Accommodation & food svcs,6278.8,115,22939,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Kansas,Other services,5810.3,38,50554,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Kansas,Government,28630.8,247,55987,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Kentucky,"Agriculture, forestry, fishing",4455.0,9,51461,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Kentucky,Mining,2247.1,7,88097,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Kentucky,Utilities,5044.4,6,115003,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Kentucky,Construction,12198.5,93,74277,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Kentucky,Manufacturing,48824.5,252,78484,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Kentucky,Wholesale trade,24581.4,82,85966,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Kentucky,Retail trade,21031.4,210,38129,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Kentucky,Transportation & warehousing,16367.5,125,70131,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Kentucky,Information,6636.3,20,84398,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Kentucky,Finance & insurance,17109.5,72,97901,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Kentucky,"Real estate, rental & leasing",35472.7,23,59895,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Kentucky,"Professional, sci & technical",13623.2,88,88758,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Kentucky,Management of companies,3708.1,22,116621,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Kentucky,Administrative & waste svcs,9543.2,115,47833,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Kentucky,Educational services,1808.7,21,44455,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Kentucky,Health care & social assist.,28542.7,289,65538,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Kentucky,"Arts, entertainment & rec.",2089.2,28,35075,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Kentucky,Accommodation & food svcs,10439.4,179,24414,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Kentucky,Other services,7001.5,49,47779,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Kentucky,Government,36173.1,297,61999,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Louisiana,"Agriculture, forestry, fishing",2474.3,0,0,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Louisiana,Mining,10784.0,0,0,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Louisiana,Utilities,6520.1,0,0,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Louisiana,Construction,21575.6,0,0,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Louisiana,Manufacturing,58917.4,0,0,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Louisiana,Wholesale trade,19043.5,0,0,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Louisiana,Retail trade,23976.8,213,36838,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Louisiana,Transportation & warehousing,13705.0,84,73470,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Louisiana,Information,5658.4,0,0,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Louisiana,Finance & insurance,16413.9,57,89839,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Louisiana,"Real estate, rental & leasing",39489.9,30,66179,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Louisiana,"Professional, sci & technical",17136.3,96,90204,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Louisiana,Management of companies,3737.2,21,125884,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Louisiana,Administrative & waste svcs,9901.7,105,52902,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Louisiana,Educational services,3518.9,36,55434,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Louisiana,Health care & social assist.,28131.5,300,58103,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Louisiana,"Arts, entertainment & rec.",3923.2,29,49039,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Louisiana,Accommodation & food svcs,11654.0,197,25210,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Louisiana,Other services,7397.4,48,51200,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Louisiana,Government,36120.6,306,60452,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Maine,"Agriculture, forestry, fishing",1097.0,8,50516,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Maine,Mining,0.0,0,0,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Maine,Utilities,1586.0,0,0,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Maine,Construction,3820.6,0,0,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Maine,Manufacturing,8573.2,51,73997,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Maine,Wholesale trade,5140.0,19,97910,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Maine,Retail trade,9194.4,81,41438,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Maine,Transportation & warehousing,1994.4,0,0,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Maine,Information,0.0,0,0,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Maine,Finance & insurance,6959.5,23,111727,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Maine,"Real estate, rental & leasing",16807.7,7,61815,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Maine,"Professional, sci & technical",6717.6,33,110121,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Maine,Management of companies,2938.6,19,109440,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Maine,Administrative & waste svcs,2716.3,27,53747,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Maine,Educational services,1509.2,14,60743,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Maine,Health care & social assist.,11561.7,114,66314,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Maine,"Arts, entertainment & rec.",1276.2,10,38430,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Maine,Accommodation & food svcs,4828.3,60,33142,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Maine,Other services,2229.8,18,51247,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Maine,Government,11764.7,102,64827,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Maryland,"Agriculture, forestry, fishing",1562.2,0,0,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Maryland,Mining,312.8,0,0,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Maryland,Utilities,8996.5,10,169421,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Maryland,Construction,32830.9,165,86032,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Maryland,Manufacturing,28940.8,0,0,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Maryland,Wholesale trade,26347.6,85,105666,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Maryland,Retail trade,32388.5,265,44326,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Maryland,Transportation & warehousing,12512.9,100,62844,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Maryland,Information,24245.1,0,0,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Maryland,Finance & insurance,24552.9,82,148458,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Maryland,"Real estate, rental & leasing",86029.0,43,88236,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Maryland,"Professional, sci & technical",58678.2,274,128882,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Maryland,Management of companies,5997.2,29,140025,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Maryland,Administrative & waste svcs,18306.9,166,62328,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Maryland,Educational services,8373.0,74,71516,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Maryland,Health care & social assist.,44776.9,416,69969,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Maryland,"Arts, entertainment & rec.",7565.6,47,45944,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Maryland,Accommodation & food svcs,16372.4,225,31251,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Maryland,Other services,13246.0,94,61178,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Maryland,Government,116104.2,525,93715,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Massachusetts,"Agriculture, forestry, fishing",834.0,0,0,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Massachusetts,Mining,287.3,0,0,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Massachusetts,Utilities,12190.5,0,0,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Massachusetts,Construction,31038.7,0,0,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Massachusetts,Manufacturing,62802.4,226,110766,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Massachusetts,Wholesale trade,41729.6,118,134381,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Massachusetts,Retail trade,36451.0,322,47725,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Massachusetts,Transportation & warehousing,17118.0,0,0,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Massachusetts,Information,52532.2,0,0,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Massachusetts,Finance & insurance,71330.4,167,218278,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Massachusetts,"Real estate, rental & leasing",115345.2,48,110710,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Massachusetts,"Professional, sci & technical",118008.2,356,192868,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Massachusetts,Management of companies,17644.2,76,171150,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Massachusetts,Administrative & waste svcs,23042.6,179,71058,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Massachusetts,Educational services,22614.1,159,86010,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Massachusetts,Health care & social assist.,76783.3,658,75853,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Massachusetts,"Arts, entertainment & rec.",9098.7,66,57333,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Massachusetts,Accommodation & food svcs,25444.7,299,36942,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Massachusetts,Other services,15918.9,118,55369,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Massachusetts,Government,69890.7,450,87389,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Michigan,"Agriculture, forestry, fishing",5076.8,35,46066,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Michigan,Mining,1537.8,5,97380,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Michigan,Utilities,12573.2,20,150975,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Michigan,Construction,29962.2,201,86130,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Michigan,Manufacturing,113572.2,583,85761,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Michigan,Wholesale trade,51651.9,176,98845,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Michigan,Retail trade,51371.0,450,41894,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Michigan,Transportation & warehousing,22233.6,155,69454,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Michigan,Information,19466.9,54,114216,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Michigan,Finance & insurance,39346.3,162,106223,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Michigan,"Real estate, rental & leasing",101082.0,58,67910,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Michigan,"Professional, sci & technical",58960.7,308,114884,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Michigan,Management of companies,13644.5,67,147556,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Michigan,Administrative & waste svcs,22350.1,252,52451,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
